브랜드,모델명,세부모델명,차종,트림명,가격,전장,전폭,전고,축거,윤거 (전),윤거 (후),오버행 (전),오버행 (후),차음 유리,자외선 차단유리,엔진형식,배기량,최고출력,최대토크,최고속도,제로백,친환경,연료,연료탱크,CO₂ 배출,배터리 용량,배터리 전압,배터리 제조사,배터리 종류,충전방식 (급속),충전방식 (완속),충전시간 (급속),충전시간 (완속),에너지소비효율,복합연비,고속연비,도심연비,복합 주행거리,고속 주행거리,도심 주행거리,정속주행,변속기,굴림방식,브레이크 (전),브레이크 (후),서스펜션 (전),서스펜션 (후),타이어 (전),타이어 (후),휠 (전),휠 (후),주차보조,주행안전,보행자 안전,공회전 제한장치,에어백,도어포켓 라이트,엠비언트 라이트,룸미러,헤드램프,헤드램프 부가기능,주간 주행등,리어 램프,전방 안개등,아웃 사이드미러,주요기능,승차정원,시트배열,시트재질,동승석,운전석,뒷좌석 송풍구,뒷좌석 측면커튼,뒷좌석 후면커튼,계기판,스티어링 휠,화면크기,사운드시스템,스피커,적재량,적재함 길이,적재함 너비,적재함 높이,트렁크,트렁크 (전) 용량,트렁크 (후) 용량,에어컨,엔진시동,와이퍼,파워 아웃렛,온도조절 범위,루프,주차 브레이크,부가기능,고속전비,복합전비,도심전비
현대,포터2,2024년형 LPG 터보 2.5 2WD,소형트럭,일반캡 초장축 스타일 (M/T),"20,280,000원","5,175 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,188 g/km,,,,,,,,,5 등급,7.0 km/ℓ,7.4 km/ℓ,6.7 km/ℓ,,,,,수동 6단,FR,,,,,195/70R,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,,,,,아날로그,틸트,,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 2WD,소형트럭,일반캡 초장축 스타일 (A/T),"21,410,000원","5,175 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,205 g/km,,,,,,,,,5 등급,6.5 km/ℓ,7.1 km/ℓ,6.1 km/ℓ,,,,,자동 5단,FR,,,,,195/70R,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,,,,,아날로그,틸트,,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 2WD,소형트럭,일반캡 초장축 스마트 (M/T),"20,960,000원","5,175 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,188 g/km,,,,,,,,,5 등급,7.0 km/ℓ,7.4 km/ℓ,6.7 km/ℓ,,,,,수동 6단,FR,,,,,195/70R,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 2WD,소형트럭,일반캡 초장축 스마트 (A/T),"22,090,000원","5,175 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,205 g/km,,,,,,,,,5 등급,6.5 km/ℓ,7.1 km/ℓ,6.1 km/ℓ,,,,,자동 5단,FR,,,,,195/70R,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 2WD,소형트럭,일반캡 초장축 모던 (M/T),"21,620,000원","5,175 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,188 g/km,,,,,,,,,5 등급,7.0 km/ℓ,7.4 km/ℓ,6.7 km/ℓ,,,,,수동 6단,FR,,,,,195/70R,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 2WD,소형트럭,일반캡 초장축 모던 (A/T),"22,750,000원","5,175 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,205 g/km,,,,,,,,,5 등급,6.5 km/ℓ,7.1 km/ℓ,6.1 km/ℓ,,,,,자동 5단,FR,,,,,195/70R,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 2WD,소형트럭,일반캡 초장축 프리미엄 (M/T),"22,450,000원","5,230 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,188 g/km,,,,,,,,,5 등급,7.0 km/ℓ,7.4 km/ℓ,6.7 km/ℓ,,,,CC (정속 주행),수동 6단,FR,,,,,195/70R,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",8 인치,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,"터치스크린 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,포터2,2024년형 LPG 터보 2.5 2WD,소형트럭,일반캡 초장축 프리미엄 (A/T),"23,580,000원","5,230 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,205 g/km,,,,,,,,,5 등급,6.5 km/ℓ,7.1 km/ℓ,6.1 km/ℓ,,,,CC (정속 주행),자동 5단,FR,,,,,195/70R,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",8 인치,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,"터치스크린 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,슈퍼캡 장축 스타일 (M/T),"22,380,000원","4,775 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.2 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,,,,,아날로그,틸트,,,4,"1,000 kg","2,535 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,슈퍼캡 장축 스마트 (M/T),"22,810,000원","4,775 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.2 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","2,535 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,슈퍼캡 장축 모던 (M/T),"23,460,000원","4,775 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.2 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","2,535 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,슈퍼캡 장축 프리미엄 (M/T),"24,190,000원","4,830 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.2 km/ℓ,,,,CC (정속 주행),수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",8 인치,,4,"1,000 kg","2,535 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,"터치스크린 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,더블캡 장축 스타일 (M/T),"23,650,000원","4,810 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.1 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,,,,,아날로그,틸트,,,4,"1,000 kg","1,860 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,더블캡 장축 스마트 (M/T),"24,240,000원","4,810 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.1 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","1,860 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,더블캡 장축 모던 (M/T),"24,870,000원","4,810 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.1 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","1,860 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,더블캡 장축 프리미엄 (M/T),"25,460,000원","4,865 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.1 km/ℓ,,,,CC (정속 주행),수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",8 인치,,4,"1,000 kg","1,860 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,"터치스크린 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,일반캡 장축 스타일 (M/T),"22,280,000원","4,850 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.2 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,,,,,아날로그,틸트,,,4,"1,000 kg","2,785 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,일반캡 장축 스마트 (M/T),"22,710,000원","4,850 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.2 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","2,785 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,일반캡 장축 모던 (M/T),"23,360,000원","4,850 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.2 km/ℓ,,,,,수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,4,"1,000 kg","2,785 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 4WD,소형트럭,일반캡 장축 프리미엄 (M/T),"24,090,000원","4,905 mm","1,740 mm","2,100 mm","2,430 mm","1,505 mm","1,420 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,211 g/km,,,,,,,,,5 등급,6.3 km/ℓ,6.4 km/ℓ,6.2 km/ℓ,,,,CC (정속 주행),수동 6단,4WD,,,,,195/,195/,15 인치,15 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지 ,
타이어 공기압 경고",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
전동조절 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",8 인치,,4,"1,000 kg","2,785 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,"터치스크린 ,
애플 카플레이 ,
안드로이드 오토",,,
현대,포터2,2024년형 LPG 터보 2.5 2WD (운전교습용),소형트럭,일반캡 초장축 (M/T),"20,330,000원","5,175 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,188 g/km,,,,,,,,,5 등급,7.0 km/ℓ,7.4 km/ℓ,6.7 km/ℓ,,,,,수동 6단,FR,,,,,195/70R,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,,,,,아날로그,틸트,,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
현대,포터2,2024년형 LPG 터보 2.5 2WD (운전교습용),소형트럭,일반캡 초장축 (A/T),"21,460,000원","5,175 mm","1,740 mm","1,970 mm","2,640 mm","1,485 mm","1,320 mm",,,,,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,205 g/km,,,,,,,,,5 등급,6.5 km/ℓ,7.1 km/ℓ,6.1 km/ℓ,,,,,자동 5단,FR,,,,,195/70R,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,,,,,아날로그,틸트,,,4,"1,000 kg","3,110 mm","1,630 mm",355 mm,,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
